Date Created,Tweets,Einschr_type,haltestellen,linien,von,bis
2023-01-09 11:23:03+00:00,"endmeldung: luzern - wolhusen: 09.01.2023 10:30 - 12:16

die störung im bahnhof littau konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,luzern,EC,2023-01-09 10:30:00,2023-01-09 12:16:00
2023-01-09 08:06:03+00:00,"endmeldung: bern wankdorf: 09.01.2023 08:44 - 09:04

die störung im bahnhof bern wankdorf konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2023-01-09 08:44:00,2023-01-09 09:04:00
2023-01-07 13:01:03+00:00,"endmeldung: brugg ag - zürich hb: 07.01.2023 13:37 - 13:53

die störung zwischen brugg ag und turgi konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,zürich hb,EC,2023-01-07 13:37:00,2023-01-07 13:53:00
2023-01-05 06:00:32+00:00,"einschränkungen im bahnverkehr: zürich hb - thalwil: 05.01.2023 05:50 - 07:50

es ist mit verspätungen und umleitungen zu rechnen.
betroffene linien: s 24.
dauer der einschränkung: bis voraussichtlich 9:00 uhr. ",Einschränkungen,zürich hb,EC,2023-01-05 05:50:00,2023-01-05 07:50:00
2023-01-03 21:17:04+00:00,"endmeldung: basel sbb - basel bad bf: 03.01.2023 22:03 - 22:11

die störung zwischen basel sbb und basel bad bf konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,basel sbb,EC,2023-01-03 22:03:00,2023-01-03 22:11:00
2023-01-03 21:09:07+00:00,"einschränkungen im bahnverkehr: basel sbb - basel bad bf: 03.01.2023 22:03 - 04.01.2023 01:30

grund: zug blockiert strecke.
die sbb wird so schnell wie möglich weiter informieren. ",Einschränkungen,basel sbb,EC,2023-01-03 22:03:00,2023-01-04 01:30:00
2023-01-03 17:32:32+00:00,"endmeldung: zürich oerlikon - zürich hb: 03.01.2023 18:11 - 18:26

die störung zwischen zürich oerlikon und zürich hb konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,zürich hb,EC,2023-01-03 18:11:00,2023-01-03 18:26:00
2023-01-03 17:26:32+00:00,"endmeldung: bern - bern bümpliz süd: 03.01.2023 18:11 - 18:25

die störung zwischen bern und bern bümpliz süd konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,bern,EC,2023-01-03 18:11:00,2023-01-03 18:25:00
2023-01-02 06:49:04+00:00,"endmeldung: bern - bern europaplatz: 02.01.2023 06:30 - 07:01

die störung zwischen bern und bern europaplatz konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2023-01-02 06:30:00,2023-01-02 07:01:00
2023-01-01 07:04:02+00:00,"einschränkungen im bahnverkehr: kerzers: 01.01.2023 07:45 - 10:45

grund: zug blockiert strecke.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ir66, s5, s9, s52.

reisende von bern nach kerzers reisen via lyss. ",Einschränkungen,bern,EC,2023-01-01 07:45:00,2023-01-01 10:45:00
2022-12-31 21:20:03+00:00,"einschränkungen im bahnverkehr: winterthur - st. gallen: 31.12.2022 22:10 - 01.01.2023 01:10

grund: gleisschaden.
es ist mit verspätungen und zugausfällen zu rechnen.
dauer der einschränkung: unbestimmt. ",Einschränkungen,st. gallen,EC,2022-12-31 22:10:00,2023-01-01 01:10:00
2022-12-30 21:11:33+00:00,"einschränkungen im bahnverkehr: bern - kerzers: 30.12.2022 21:49 - 23:59

grund: zug blockiert strecke.
es ist mit verspätungen und zugausfällen zu rechnen.
dauer der einschränkung: bis voraussichtlich 23:00 uhr. ",Einschränkungen,bern,EC,2022-12-30 21:49:00,2022-12-30 23:59:00
2022-12-29 22:52:32+00:00,"endmeldung: basel sbb - olten: 29.12.2022 23:40 - 23:46

die störung im bahnhof liestal konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,basel sbb,EC,2022-12-29 23:40:00,2022-12-29 23:46:00
2022-12-29 22:52:32+00:00,"endmeldung: basel sbb - olten: 29.12.2022 23:40 - 23:46

die störung im bahnhof liestal konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,olten,EC,2022-12-29 23:40:00,2022-12-29 23:46:00
2022-12-29 22:46:03+00:00,"endmeldung: basel sbb - olten: 29.12.2022 23:40 - 30.12.2022 02:40

die störung im bahnhof liestal konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,basel sbb,EC,2022-12-29 23:40:00,2022-12-30 02:40:00
2022-12-29 22:46:03+00:00,"endmeldung: basel sbb - olten: 29.12.2022 23:40 - 30.12.2022 02:40

die störung im bahnhof liestal konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,olten,EC,2022-12-29 23:40:00,2022-12-30 02:40:00
2022-12-29 21:44:02+00:00,"einschränkungen im bahnverkehr: bern - fribourg/freiburg: 29.12.2022 22:38 - 22:50

grund: zug blockiert strecke.
es ist mit verspätungen und zugausfällen zu rechnen.
dauer der einschränkung: bis voraussichtlich 23:05 uhr. ",Einschränkungen,bern,EC,2022-12-29 22:38:00,2022-12-29 22:50:00
2022-12-29 10:13:33+00:00,"einschränkungen im bahnverkehr: basel sbb - delémont: 29.12.2022 10:41 - 13:41

grund: zug blockiert strecke.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic51, s3.
dauer der einschränkung: bis voraussichtlich 11:30 uhr. ",Einschränkungen,basel sbb,IC5,2022-12-29 10:41:00,2022-12-29 13:41:00
2022-12-29 00:02:32+00:00,"endmeldung: luzern - langnau i.e.: 28.12.2022 22:20 - 29.12.2022 02:00

die störung zwischen malters und wolhusen konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,luzern,EC,2022-12-28 22:20:00,2022-12-29 02:00:00
2022-12-28 22:14:02+00:00,"einschränkungen im bahnverkehr: luzern - langnau i.e.: 28.12.2022 22:20 - 23:59

grund: technische störung an der bahnanlage.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: re, s6.
dauer der einschränkung: bis voraussichtlich… ",Einschränkungen,luzern,EC,2022-12-28 22:20:00,2022-12-28 23:59:00
2022-12-26 12:15:03+00:00,"endmeldung: basel sbb - basel bad bf: 25.12.2022 18:33 - 26.12.2022 12:25

die störung im bahnhof basel bad bf konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,basel sbb,EC,2022-12-25 18:33:00,2022-12-26 12:25:00
2022-12-26 09:24:32+00:00,"einschränkungen im bahnverkehr: basel sbb - basel bad bf: 25.12.2022 18:33 - 26.12.2022 18:00

grund: technische störung an der bahnanlage in basel bad bf.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ice, ec, s6.
dauer der… ",Einschränkungen,basel sbb,ICE,2022-12-25 18:33:00,2022-12-26 18:00:00
2022-12-26 05:17:31+00:00,"endmeldung: basel sbb - delémont: 26.12.2022 05:36 - 06:10

die störung im bahnhof laufen konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,basel sbb,EC,2022-12-26 05:36:00,2022-12-26 06:10:00
2022-12-25 20:05:34+00:00,"einschränkungen im bahnverkehr: basel sbb - basel bad bf: 25.12.2022 18:33 - 23:59

grund: technische störung an der bahnanlage in basel bad bf.
sämtliche züge fallen aus.
dauer der einschränkung: unbestimmt.

reisende von basel sbb nach basel bad bf… ",Einschränkungen,basel sbb,EC,2022-12-25 18:33:00,2022-12-25 23:59:00
2022-12-24 13:19:33+00:00,"einschränkungen im bahnverkehr: luzern - hergiswil nw: 24.12.2022 11:50 - 15:00

es ist mit verspätungen und zugausfällen zu rechnen.
dauer der einschränkung: bis voraussichtlich 14:45 uhr.

bahnersatzfahrt: luzern, bahnhof - horw, bahnhof.… ",Einschränkungen,luzern,EC,2022-12-24 11:50:00,2022-12-24 15:00:00
2022-12-22 21:59:33+00:00,"endmeldung: luzern: 22.12.2022 22:01 - 22:56

die störung im bahnhof luzern konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,luzern,EC,2022-12-22 22:01:00,2022-12-22 22:56:00
2022-12-22 21:17:03+00:00,"einschränkungen im bahnverkehr: luzern: 22.12.2022 22:01 - 23.12.2022 01:01

grund: technische störung an der bahnanlage.
es ist mit verspätungen zu rechnen.
dauer der einschränkung: bis voraussichtlich 23:00 uhr. ",Einschränkungen,luzern,EC,2022-12-22 22:01:00,2022-12-23 01:01:00
2022-12-21 06:47:06+00:00,"endmeldung: lenzburg - zürich hb: 21.12.2022 06:02 - 07:24

die störung zwischen lenzburg und othmarsingen konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,zürich hb,EC,2022-12-21 06:02:00,2022-12-21 07:24:00
2022-12-21 06:20:33+00:00,"einschränkungen im bahnverkehr: lenzburg - zürich hb: 21.12.2022 05:40 - 08:40

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ice, tgv, ic3, ic5, ic1, ic8, ir35, re… ",Einschränkungen,zürich hb,ICE,2022-12-21 05:40:00,2022-12-21 08:40:00
2022-12-21 06:20:33+00:00,"einschränkungen im bahnverkehr: lenzburg - zürich hb: 21.12.2022 05:40 - 08:40

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ice, tgv, ic3, ic5, ic1, ic8, ir35, re… ",Einschränkungen,zürich hb,IC3,2022-12-21 05:40:00,2022-12-21 08:40:00
2022-12-21 06:20:33+00:00,"einschränkungen im bahnverkehr: lenzburg - zürich hb: 21.12.2022 05:40 - 08:40

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ice, tgv, ic3, ic5, ic1, ic8, ir35, re… ",Einschränkungen,zürich hb,IC5,2022-12-21 05:40:00,2022-12-21 08:40:00
2022-12-21 06:20:33+00:00,"einschränkungen im bahnverkehr: lenzburg - zürich hb: 21.12.2022 05:40 - 08:40

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ice, tgv, ic3, ic5, ic1, ic8, ir35, re… ",Einschränkungen,zürich hb,IC1,2022-12-21 05:40:00,2022-12-21 08:40:00
2022-12-21 06:20:33+00:00,"einschränkungen im bahnverkehr: lenzburg - zürich hb: 21.12.2022 05:40 - 08:40

grund: technische störung an der bahnanlage.
es ist mit verspätungen, zugausfällen und umleitungen zu rechnen.
betroffene linien: ice, tgv, ic3, ic5, ic1, ic8, ir35, re… ",Einschränkungen,zürich hb,IC8,2022-12-21 05:40:00,2022-12-21 08:40:00
2022-12-19 16:15:02+00:00,"einschränkungen im bahnverkehr: zürich hb szu - adliswil: 19.12.2022 16:08 - 18:07

grund: technische störung an der bahnanlage.
sämtliche züge fallen aus.
betroffene linien: s4.
dauer der einschränkung: unbestimmt.

bahnersatzfahrt: zürich leimbach,… ",Einschränkungen,zürich hb,EC,2022-12-19 16:08:00,2022-12-19 18:07:00
2022-12-19 07:38:06+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 10:00

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ic6.
dauer der einschränkung: bis voraussichtlich 9:30 uhr. ",Einschränkungen,basel sbb,EC,2022-12-19 06:10:00,2022-12-19 10:00:00
2022-12-19 07:38:06+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 10:00

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ic6.
dauer der einschränkung: bis voraussichtlich 9:30 uhr. ",Einschränkungen,basel sbb,IC2,2022-12-19 06:10:00,2022-12-19 10:00:00
2022-12-19 07:38:06+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 10:00

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ic6.
dauer der einschränkung: bis voraussichtlich 9:30 uhr. ",Einschränkungen,basel sbb,IR26,2022-12-19 06:10:00,2022-12-19 10:00:00
2022-12-19 07:38:06+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 10:00

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ic6.
dauer der einschränkung: bis voraussichtlich 9:30 uhr. ",Einschränkungen,basel sbb,IC6,2022-12-19 06:10:00,2022-12-19 10:00:00
2022-12-19 07:38:06+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 10:00

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ic6.
dauer der einschränkung: bis voraussichtlich 9:30 uhr. ",Einschränkungen,olten,EC,2022-12-19 06:10:00,2022-12-19 10:00:00
2022-12-19 07:38:06+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 10:00

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ic6.
dauer der einschränkung: bis voraussichtlich 9:30 uhr. ",Einschränkungen,olten,IC2,2022-12-19 06:10:00,2022-12-19 10:00:00
2022-12-19 07:38:06+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 10:00

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ic6.
dauer der einschränkung: bis voraussichtlich 9:30 uhr. ",Einschränkungen,olten,IR26,2022-12-19 06:10:00,2022-12-19 10:00:00
2022-12-19 07:38:06+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 10:00

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic21, ir26, ic6.
dauer der einschränkung: bis voraussichtlich 9:30 uhr. ",Einschränkungen,olten,IC6,2022-12-19 06:10:00,2022-12-19 10:00:00
2022-12-19 06:11:05+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 09:10

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic6, ic21, ir26, ic3, tgv, ice.
dauer der einschränkung: bis voraussichtlich 9:00 uhr. ",Einschränkungen,basel sbb,IC3,2022-12-19 06:10:00,2022-12-19 09:10:00
2022-12-19 06:11:05+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 09:10

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic6, ic21, ir26, ic3, tgv, ice.
dauer der einschränkung: bis voraussichtlich 9:00 uhr. ",Einschränkungen,basel sbb,ICE,2022-12-19 06:10:00,2022-12-19 09:10:00
2022-12-19 06:11:05+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 09:10

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic6, ic21, ir26, ic3, tgv, ice.
dauer der einschränkung: bis voraussichtlich 9:00 uhr. ",Einschränkungen,olten,IC3,2022-12-19 06:10:00,2022-12-19 09:10:00
2022-12-19 06:11:05+00:00,"einschränkungen im bahnverkehr: basel sbb - olten: 19.12.2022 06:10 - 09:10

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic6, ic21, ir26, ic3, tgv, ice.
dauer der einschränkung: bis voraussichtlich 9:00 uhr. ",Einschränkungen,olten,ICE,2022-12-19 06:10:00,2022-12-19 09:10:00
2022-12-18 12:31:02+00:00,"einschränkungen im bahnverkehr: bern - schwarzenburg: 18.12.2022 13:24 - 17:24

grund: gleisschaden.
es ist mit verspätungen zu rechnen.
betroffene linien: s6.
dauer der einschränkung: bis voraussichtlich 14:30 uhr. ",Einschränkungen,bern,EC,2022-12-18 13:24:00,2022-12-18 17:24:00
2022-12-17 15:04:05+00:00,"endmeldung: zug - zürich hb: 17.12.2022 13:35 - 16:04

die störung zwischen zug und baar konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,zürich hb,EC,2022-12-17 13:35:00,2022-12-17 16:04:00
2022-12-17 13:36:36+00:00,"einschränkungen im bahnverkehr: zug - zürich hb: 17.12.2022 13:35 - 16:35

es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ec, ic2, ir75, ir70, ir46, ir, s24, s1, s2.
dauer der einschränkung: bis voraussichtlich 16:00 uhr.
… ",Einschränkungen,zürich hb,IC2,2022-12-17 13:35:00,2022-12-17 16:35:00
2022-12-16 15:45:03+00:00,"endmeldung: bern - olten: 16.12.2022 16:12 - 16:41

die störung zwischen bern und olten konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,bern,EC,2022-12-16 16:12:00,2022-12-16 16:41:00
2022-12-16 15:45:03+00:00,"endmeldung: bern - olten: 16.12.2022 16:12 - 16:41

die störung zwischen bern und olten konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,olten,EC,2022-12-16 16:12:00,2022-12-16 16:41:00
2022-12-16 08:13:32+00:00,"einschränkungen im bahnverkehr: basel sbb - strasbourg: 16.12.2022 09:00 - 13:00

grund: vereiste bahnanlagen.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ter.
dauer der einschränkung: unbestimmt. ",Einschränkungen,basel sbb,EC,2022-12-16 09:00:00,2022-12-16 13:00:00
2022-12-15 11:25:32+00:00,"einschränkungen im bahnverkehr: kreuzlingen - romanshorn: 15.12.2022 11:54 - 15:00

grund: technische störung an der bahnanlage.
sämtliche züge fallen aus.
betroffene linien: re, s 1.
dauer der einschränkung: unbestimmt.

reisende von st. gallen und… ",Einschränkungen,st. gallen,EC,2022-12-15 11:54:00,2022-12-15 15:00:00
2022-12-15 08:55:32+00:00,"endmeldung: olten - bern: 15.12.2022 08:38 - 09:52

die störung zwischen olten und bern konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,olten,EC,2022-12-15 08:38:00,2022-12-15 09:52:00
2022-12-15 08:55:32+00:00,"endmeldung: olten - bern: 15.12.2022 08:38 - 09:52

die störung zwischen olten und bern konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2022-12-15 08:38:00,2022-12-15 09:52:00
2022-12-14 13:20:07+00:00,"endmeldung: zürich hb - winterthur: 14.12.2022 13:05 - 14:15

die störung zwischen kemptthal und winterthur konnte behoben werden.
es ist noch mit verspätungen und vereinzelten zugausfällen zu rechnen. ",Endmeldung:,zürich hb,EC,2022-12-14 13:05:00,2022-12-14 14:15:00
2022-12-14 12:52:33+00:00,"einschränkungen im bahnverkehr: zürich hb - winterthur: 14.12.2022 13:05 - 16:00

grund: fahrleitungsstörung.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: ic5, s7, s8, s11.
dauer der einschränkung: unbestimmt.
die sbb wird so… ",Einschränkungen,zürich hb,IC5,2022-12-14 13:05:00,2022-12-14 16:00:00
2022-12-14 07:35:04+00:00,"endmeldung: lugano: 14.12.2022 07:25 - 08:31

die störung im bahnhof lugano konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,lugano,EC,2022-12-14 07:25:00,2022-12-14 08:31:00
2022-12-13 19:34:02+00:00,"endmeldung: bern - solothurn: 13.12.2022 16:26 - 16:27

die störung zwischen bern und solothurn konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,bern,EC,2022-12-13 16:26:00,2022-12-13 16:27:00
2022-12-13 13:30:05+00:00,"endmeldung: luzern - lenzburg: 13.12.2022 13:18 - 14:35

die störung zwischen beinwil am see und lenzburg konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,luzern,EC,2022-12-13 13:18:00,2022-12-13 14:35:00
2022-12-13 12:28:33+00:00,"endmeldung: basel sbb - laufen: 13.12.2022 12:44 - 13:22

die störung zwischen münchenstein und aesch bl konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,basel sbb,EC,2022-12-13 12:44:00,2022-12-13 13:22:00
2022-12-13 05:46:01+00:00,"endmeldung: zürich hb - winterthur: 13.12.2022 05:19 - 06:41

die störung zwischen effretikon und winterthur konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,zürich hb,EC,2022-12-13 05:19:00,2022-12-13 06:41:00
2022-12-12 13:00:32+00:00,"endmeldung: st. gallen - winterthur: 12.12.2022 13:16 - 13:54

die störung im bahnhof wil sg konnte behoben werden.
es ist noch mit verspätungen zu rechnen. ",Endmeldung:,st. gallen,EC,2022-12-12 13:16:00,2022-12-12 13:54:00
2022-12-12 09:30:33+00:00,"einschränkungen im bahnverkehr: basel sbb - zell (wiesental): 12.12.2022 09:10 - 12:10

grund: technische störung an der bahnanlage in riehen.
es ist mit verspätungen und zugausfällen zu rechnen.
betroffene linien: s6.
dauer der einschränkung: bis… ",Einschränkungen,basel sbb,EC,2022-12-12 09:10:00,2022-12-12 12:10:00
